timestamp,person,bicycle,car,motorcycle,bus,truck,total_vehicles,temp,humidity,wind_speed,rain,rain_mm,traffic_smooth,recon_error,spike,autoencoder_flag,spike_flag,is_anomaly
2017-09-11 13:56:00,0,0,694,0,3,1,670.3949002942027,25.453333333333333,44.13333333333333,6.84,0.0,0.0,672.3897025171515,0.010443171069053703,1.994802222948806,True,False,True
2017-09-11 13:57:00,1,0,629,0,3,0,663.8074534161384,25.465,44.1,6.855,0.0,0.0,675.2446224256183,0.010435526119992752,11.43716900947993,True,False,True
2017-09-11 13:58:00,26,0,501,0,12,7,642.9212160836764,25.476666666666667,44.06666666666667,6.87,0.0,0.0,674.2502778685734,0.010453290238333891,31.32906178489702,True,False,True
2017-09-11 13:59:00,9,0,778,0,9,0,616.4821837201597,25.488333333333333,44.03333333333333,6.885000000000001,0.0,0.0,672.1542007191782,0.01050659924839492,55.672016999018524,True,False,True
2017-09-11 14:00:00,0,0,857,0,7,0,576.0640732265352,25.5,44.0,6.9,0.0,0.0,666.1440339980276,0.010608783964916215,90.07996077149232,True,False,True
2017-09-11 14:01:00,0,0,671,0,7,2,547.2893102320928,25.495,43.98333333333333,6.933333333333334,0.0,0.0,656.2353710362754,0.010759030244013156,108.9460608041826,True,True,True
2017-09-11 14:02:00,0,0,23,0,0,0,538.728669499828,25.49,43.96666666666667,6.966666666666667,0.0,0.0,640.3917947041411,0.010995434612763755,101.66312520431313,True,False,True
2017-09-11 14:08:00,0,0,249,0,5,0,527.0313828048297,25.46,43.86666666666667,7.166666666666667,0.0,0.0,619.9379862700127,0.01131740644334291,92.90660346518303,True,False,True
2017-09-11 14:09:00,8,0,563,0,2,3,520.0153644981935,25.455,43.85,7.2,0.0,0.0,600.4640078456913,0.011784149952397545,80.44864334749775,True,False,True
2017-09-11 14:10:00,12,0,639,0,2,0,512.3765936580496,25.45,43.833333333333336,7.233333333333333,0.0,0.0,581.5111147433706,0.012312018532470987,69.13452108532101,True,False,True
2017-09-11 14:11:00,0,0,599,0,7,0,537.815952925784,25.445,43.81666666666667,7.266666666666667,0.0,0.0,568.2532200065287,0.012863700301943413,30.437267080744732,True,False,True
2017-09-11 14:12:00,0,0,466,0,2,1,553.8077803203571,25.44,43.8,7.300000000000001,0.0,0.0,557.2532526969505,0.0133709255548335,3.445472376593443,True,False,True
2017-09-11 14:13:00,0,0,404,0,3,0,553.4164759725313,25.435,43.78333333333333,7.333333333333334,0.0,0.0,548.3027786858362,0.013863490050049722,5.113697286695128,True,False,True
2017-09-11 14:14:00,8,0,573,0,3,5,547.8976789800499,25.43,43.766666666666666,7.366666666666667,0.0,0.0,541.4443282118252,0.014474876882721383,6.453350768224709,True,False,True
2017-09-11 14:15:00,0,0,776,0,15,3,579.9568486433385,25.425,43.75,7.4,0.0,0.0,541.8336057535055,0.015118481404394488,38.12324288983302,True,False,True
2017-09-11 14:16:00,0,0,609,1,2,13,617.0434782608608,25.42,43.73333333333333,7.433333333333334,0.0,0.0,548.8090225563823,0.0157096442715147,68.23445570447848,True,False,True
2017-09-11 14:17:00,0,0,705,0,6,2,663.8211833932564,25.415,43.71666666666667,7.466666666666667,0.0,0.0,561.3182739457251,0.016190198968519805,102.50290944753135,True,False,True
2017-09-11 14:18:00,0,0,636,0,0,1,644.583850931667,25.41,43.7,7.5,0.0,0.0,573.0735207584088,0.01664688791383146,71.51033017325824,True,False,True
2017-09-11 14:19:00,1,0,611,0,6,7,610.1006864988459,25.405,43.68333333333333,7.533333333333333,0.0,0.0,582.0820529584742,0.0170635857496535,28.018633540371752,True,False,True
2017-09-11 14:20:00,0,0,638,0,1,7,599.0480549198987,25.4,43.66666666666666,7.566666666666667,0.0,0.0,590.7491990846589,0.017511845433057057,8.298855835239806,True,False,True
2017-09-11 14:21:00,3,0,457,0,5,2,585.2314481856725,25.395,43.65,7.6,0.0,0.0,595.4907486106479,0.017957523568991454,10.259300424975322,True,False,True
2017-09-11 14:22:00,0,0,464,0,0,0,588.2275253350676,25.39,43.63333333333333,7.633333333333334,0.0,0.0,598.9327231121189,0.01845419500173933,10.70519777705124,True,False,True
2017-09-11 14:23:00,1,0,596,0,36,27,564.3102321019854,25.385,43.61666666666667,7.666666666666667,0.0,0.0,600.0220987250643,0.019081860096456585,35.71186662307889,True,False,True
2017-09-11 14:24:00,0,0,650,0,6,42,554.6665576985847,25.38,43.6,7.7,0.0,0.0,600.6989865969177,0.01969427713198892,46.03242889833302,True,False,True
2017-09-11 14:25:00,1,0,476,0,0,0,533.1278195488628,25.375,43.583333333333336,7.733333333333333,0.0,0.0,596.0160836874702,0.020266402134214188,62.88826413860738,True,False,True
2017-09-11 14:26:00,0,0,578,2,1,0,535.6286368094055,25.37,43.56666666666667,7.7666666666666675,0.0,0.0,587.8745995423246,0.020844285112845303,52.24596273291911,True,False,True
2017-09-11 14:27:00,2,0,308,0,0,7,528.1402419091113,25.365,43.55,7.800000000000001,0.0,0.0,574.3065053939101,0.021506264639445157,46.16626348479883,True,False,True
2017-09-11 14:28:00,2,0,382,0,5,1,513.734880679952,25.36,43.53333333333333,7.833333333333334,0.0,0.0,561.2216083687387,0.022236664049696247,47.48672768878669,True,False,True
2017-09-11 14:29:00,0,0,605,0,0,3,506.5047401111392,25.355,43.516666666666666,7.866666666666667,0.0,0.0,550.8620137299679,0.02285987613174721,44.357273618828685,True,False,True
