timestamp,lane,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-05 13:16:16,2,138,2.37,0,11,1,0,0,0,0,False,12
2025-12-05 13:16:16,2,139,1.86,0,11,1,0,0,0,0,False,12
2025-12-05 13:16:17,2,140,2.14,0,12,1,0,0,0,0,False,13
2025-12-05 13:16:17,2,141,1.86,0,12,1,0,0,0,0,False,13
2025-12-05 13:16:18,2,142,2.2,0,12,1,0,0,0,0,False,13
2025-12-05 13:16:18,2,143,1.51,0,12,1,0,0,0,0,False,13
2025-12-05 13:16:19,2,144,1.92,0,11,1,0,0,0,0,False,12
2025-12-05 13:16:19,2,145,2.09,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:20,2,146,1.79,0,11,1,0,0,0,0,False,12
2025-12-05 13:16:21,2,147,1.24,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:22,2,148,1.09,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:24,2,149,0.64,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:24,2,150,1.84,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:25,2,151,1.83,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:25,2,152,1.89,1,10,1,0,0,0,0,False,12
2025-12-05 13:16:26,2,153,2.17,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:26,2,154,1.97,0,11,1,0,1,0,0,False,13
2025-12-05 13:16:27,2,155,2.01,0,9,1,0,1,0,0,False,11
2025-12-05 13:16:27,2,156,2.37,0,8,1,0,1,0,0,False,10
2025-12-05 13:16:28,2,157,1.96,0,7,1,0,1,0,0,False,9
2025-12-05 13:16:28,2,158,2.31,0,9,1,0,0,0,0,False,10
2025-12-05 13:16:29,2,159,2.45,0,14,1,0,1,0,0,False,16
2025-12-05 13:16:29,2,160,2.3,0,15,6,0,0,0,0,False,21
2025-12-05 13:16:30,2,161,2.49,0,11,6,0,0,0,0,False,17
2025-12-05 13:16:30,2,162,2.2,0,15,1,0,0,0,0,False,16
2025-12-05 13:16:31,2,163,2.73,0,16,7,0,0,0,0,False,23
2025-12-05 13:16:31,2,164,2.59,0,16,1,0,0,0,0,False,17
2025-12-05 13:16:31,2,165,2.33,1,14,1,0,0,0,0,False,16
2025-12-05 13:16:32,2,166,2.18,1,11,1,0,0,0,0,False,13
2025-12-05 13:16:32,2,167,2.22,0,14,1,0,0,0,0,False,15
2025-12-05 13:16:33,2,168,2.5,1,12,1,0,0,0,0,False,14
2025-12-05 13:16:33,2,169,2.28,1,10,1,0,0,0,0,False,12
2025-12-05 13:16:34,2,170,2.3,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:34,2,171,2.22,1,9,1,0,0,0,0,False,11
2025-12-05 13:16:35,2,172,2.22,1,10,1,0,0,0,0,False,12
2025-12-05 13:16:35,2,173,2.43,1,9,1,0,0,0,0,False,11
2025-12-05 13:16:36,2,174,2.24,1,9,1,0,0,0,0,False,11
2025-12-05 13:16:36,2,175,2.16,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:37,2,176,2.2,1,8,1,0,0,0,0,False,10
2025-12-05 13:16:37,2,177,2.41,1,9,1,1,0,0,0,False,12
2025-12-05 13:16:37,2,178,2.24,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:38,2,179,2.17,0,8,1,0,0,0,0,False,9
2025-12-05 13:16:38,2,180,2.01,0,10,1,0,0,0,0,False,11
2025-12-05 13:16:39,2,181,2.18,0,10,1,0,0,0,0,False,11
