timestamp,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-02 05:41:03,1,2.19,0,1,0,1,0,0,0,False,2
2025-12-02 05:41:03,2,4.61,0,1,0,1,0,0,0,False,2
2025-12-02 05:41:03,3,6.84,0,2,0,1,0,0,0,False,3
2025-12-02 05:41:03,4,6.82,0,2,0,1,0,0,0,False,3
2025-12-02 05:41:03,5,6.58,0,2,1,1,0,0,0,False,4
2025-12-02 05:41:04,6,6.72,0,3,0,2,0,0,1,False,6
2025-12-02 05:41:04,7,6.62,1,3,0,1,0,0,0,False,5
2025-12-02 05:41:04,8,6.45,1,3,1,2,0,0,1,False,8
2025-12-02 05:41:04,9,5.96,0,3,0,2,0,0,1,False,6
2025-12-02 05:41:04,10,6.6,0,2,0,2,0,0,1,False,5
2025-12-02 05:41:04,11,6.52,0,2,0,1,0,0,1,False,4
2025-12-02 05:41:05,12,4.65,1,1,1,2,0,0,1,False,6
2025-12-02 05:41:05,13,5.26,0,2,0,1,0,0,1,False,4
2025-12-02 05:41:05,14,4.37,1,2,1,2,0,0,1,False,7
2025-12-02 05:41:05,15,6.38,1,1,1,2,0,0,1,False,6
2025-12-02 05:41:06,16,3.17,0,1,1,2,0,0,1,False,5
2025-12-02 05:41:06,17,1.79,0,1,1,1,0,0,1,False,4
2025-12-02 05:41:06,18,4.26,0,0,1,0,0,0,1,False,2
2025-12-02 05:41:07,19,4.79,0,2,1,1,0,0,1,False,5
2025-12-02 05:41:07,20,5.2,0,0,1,0,0,0,1,False,2
2025-12-02 05:41:07,21,5.45,0,1,1,1,0,0,1,False,4
2025-12-02 05:41:07,22,4.96,1,1,1,1,0,0,1,False,5
2025-12-02 05:41:08,23,5.52,0,3,0,1,0,0,1,True,5
2025-12-02 05:41:08,24,6.86,0,2,1,1,0,0,1,True,5
2025-12-02 05:41:08,25,7.25,0,0,0,1,0,0,1,True,2
2025-12-02 05:41:08,26,7.15,0,1,0,1,0,0,1,True,3
2025-12-02 05:41:08,27,6.86,0,1,0,1,0,0,1,True,3
2025-12-02 05:41:08,28,7.32,0,0,1,1,0,0,1,True,3
2025-12-02 05:41:08,29,7.35,0,0,0,1,0,0,1,True,2
2025-12-02 05:41:09,30,7.1,0,0,0,1,0,0,0,True,1
2025-12-02 05:41:09,31,6.64,0,0,0,1,0,0,1,True,2
2025-12-02 05:41:09,32,6.68,0,1,0,1,0,0,1,True,3
2025-12-02 05:41:09,33,6.88,0,1,1,1,0,0,1,True,4
2025-12-02 05:41:09,34,7.88,0,1,0,1,0,0,0,True,2
2025-12-02 05:41:09,35,7.33,0,0,0,1,0,0,1,True,2
2025-12-02 05:41:10,36,7.18,0,0,0,1,0,0,1,True,2
2025-12-02 05:41:10,37,6.7,0,1,1,1,0,0,1,True,4
2025-12-02 05:41:10,38,6.71,0,0,1,1,0,0,1,True,3
2025-12-02 05:41:10,39,6.54,2,0,1,0,0,0,0,True,3
