timestamp,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,audio_siren_detected,total_vehicle_count
2025-12-01 21:49:12,75,6.24,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:13,76,5.83,0,8,0,0,0,0,0,True,8
2025-12-01 21:49:13,77,6.29,0,7,0,0,0,0,0,True,7
2025-12-01 21:49:13,78,5.9,0,7,0,0,0,0,0,True,7
2025-12-01 21:49:13,79,5.77,0,7,1,1,0,0,0,True,9
2025-12-01 21:49:13,80,6.24,0,9,2,1,0,0,0,True,12
2025-12-01 21:49:13,81,4.93,0,8,0,0,0,0,0,True,8
2025-12-01 21:49:14,82,6.03,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:14,83,6.3,0,12,0,0,0,0,0,True,12
2025-12-01 21:49:14,84,5.6,0,9,1,0,0,0,0,True,10
2025-12-01 21:49:14,85,6.0,0,13,0,0,0,0,0,True,13
2025-12-01 21:49:14,86,6.37,0,7,1,1,0,0,0,True,9
2025-12-01 21:49:15,87,6.24,0,13,1,1,0,0,0,True,15
2025-12-01 21:49:15,88,5.9,0,9,0,1,0,0,0,True,10
2025-12-01 21:49:15,89,5.32,0,12,0,1,0,0,0,True,13
2025-12-01 21:49:15,90,6.21,0,10,0,1,0,0,0,True,11
2025-12-01 21:49:15,91,5.99,0,9,0,1,0,0,0,True,10
2025-12-01 21:49:15,92,6.15,0,6,0,1,0,0,0,True,7
2025-12-01 21:49:16,93,6.24,0,10,0,0,0,0,0,True,10
2025-12-01 21:49:16,94,5.6,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:16,95,6.13,1,12,0,0,0,0,0,True,13
2025-12-01 21:49:16,96,6.17,0,11,0,1,0,0,0,True,12
2025-12-01 21:49:16,97,6.23,0,10,0,0,0,0,0,True,10
2025-12-01 21:49:17,98,5.73,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:17,99,5.53,0,13,0,0,0,0,0,True,13
2025-12-01 21:49:17,100,5.76,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:17,101,5.48,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:17,102,5.68,0,12,0,0,0,0,0,True,12
2025-12-01 21:49:18,103,5.6,0,11,0,0,0,0,0,True,11
2025-12-01 21:49:18,104,5.38,0,12,0,1,0,0,0,True,13
2025-12-01 21:49:18,105,6.14,0,14,0,1,0,0,0,True,15
2025-12-01 21:49:18,106,6.15,0,12,0,0,0,0,0,True,12
2025-12-01 21:49:18,107,5.69,0,15,0,1,0,0,0,True,16
2025-12-01 21:49:18,108,5.41,0,16,0,0,0,0,0,True,16
2025-12-01 21:49:19,109,5.22,0,14,0,1,0,0,0,True,15
2025-12-01 21:49:19,110,5.77,0,14,0,1,0,0,0,True,15
2025-12-01 21:49:19,111,5.88,0,14,0,1,0,0,0,True,15
2025-12-01 21:49:19,112,6.08,0,13,0,1,0,0,0,True,14
2025-12-01 21:49:19,113,6.11,0,16,0,0,0,0,0,True,16
2025-12-01 21:49:20,114,5.98,0,13,0,1,0,0,0,True,14
2025-12-01 21:49:20,115,5.58,0,15,0,1,0,0,0,True,16
2025-12-01 21:49:20,116,6.01,0,15,0,1,0,0,0,True,16
2025-12-01 21:49:20,117,5.56,0,12,0,1,0,0,0,True,13
2025-12-01 21:49:20,118,6.37,0,11,0,2,0,0,0,True,13
2025-12-01 21:49:20,119,5.93,0,9,0,1,0,0,0,True,10
2025-12-01 21:49:21,120,5.63,0,9,0,1,0,0,0,True,10
2025-12-01 21:49:21,121,5.91,0,6,0,1,0,0,0,True,7
2025-12-01 21:49:21,122,5.88,0,7,0,1,0,0,0,True,8
2025-12-01 21:49:21,123,5.76,0,9,0,1,0,0,0,True,10
2025-12-01 21:49:21,124,5.91,0,7,0,1,0,0,0,True,8
2025-12-01 21:49:22,125,6.01,0,7,0,1,0,0,0,True,8
2025-12-01 21:49:22,126,6.07,0,6,0,1,0,0,0,True,7
2025-12-01 21:49:22,127,5.52,0,3,0,1,0,0,0,True,4
2025-12-01 21:49:22,128,5.18,0,2,0,1,0,0,0,True,3
2025-12-01 21:49:22,129,5.1,0,5,0,1,0,0,0,True,6
2025-12-01 21:49:23,130,5.56,0,4,0,1,0,0,0,True,5
2025-12-01 21:49:23,131,5.62,0,4,0,1,0,0,0,True,5
2025-12-01 21:49:23,132,5.64,0,4,0,1,0,0,0,True,5
2025-12-01 21:49:23,133,5.19,1,2,1,1,0,0,0,True,5
2025-12-01 21:49:23,134,4.9,1,2,0,1,0,0,2,True,6
2025-12-01 21:49:24,135,5.49,0,2,0,1,0,0,1,True,4
2025-12-01 21:49:24,136,5.41,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:24,137,6.17,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:24,138,5.76,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:24,139,6.28,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:24,140,5.9,0,0,0,1,0,0,0,True,1
2025-12-01 21:49:25,141,6.09,0,0,1,0,0,0,1,True,2
2025-12-01 21:49:25,142,5.9,0,0,1,1,0,0,0,True,2
2025-12-01 21:49:25,143,5.36,0,1,0,1,0,0,0,True,2
2025-12-01 21:49:25,144,6.0,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:25,145,5.92,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:26,146,5.61,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:26,147,5.99,1,1,1,1,0,0,0,True,4
2025-12-01 21:49:26,148,5.79,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:26,149,5.43,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:26,150,6.01,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:27,151,5.34,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:27,152,5.71,0,1,0,1,0,0,0,True,2
2025-12-01 21:49:27,153,6.5,0,1,0,0,0,0,0,True,1
2025-12-01 21:49:27,154,5.37,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:27,155,5.47,0,0,0,0,0,0,0,True,0
2025-12-01 21:49:27,156,5.47,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:28,157,5.45,0,2,0,0,0,0,0,True,2
2025-12-01 21:49:28,158,4.79,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:28,159,5.47,0,2,0,1,0,0,0,True,3
2025-12-01 21:49:28,160,5.15,0,2,0,1,0,0,0,True,3
2025-12-01 21:49:28,161,5.39,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:29,162,5.91,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:29,163,5.73,0,2,0,0,0,0,0,True,2
2025-12-01 21:49:29,164,5.9,0,3,0,1,0,0,0,True,4
2025-12-01 21:49:29,165,6.06,0,1,0,1,0,0,0,True,2
2025-12-01 21:49:29,166,6.04,0,1,0,1,0,0,0,True,2
2025-12-01 21:49:30,167,5.86,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:30,168,3.27,0,3,0,0,0,0,0,True,3
2025-12-01 21:49:30,169,5.64,0,3,1,0,0,0,1,True,5
2025-12-01 21:49:30,170,5.56,0,2,1,0,0,0,1,True,4
2025-12-01 21:49:30,171,6.2,0,0,2,0,0,0,1,True,3
2025-12-01 21:49:31,172,6.16,0,1,1,1,0,0,0,True,3
2025-12-01 21:49:31,173,5.8,0,1,1,1,0,0,0,True,3
2025-12-01 21:49:31,174,5.97,0,2,0,2,0,0,0,True,4
2025-12-01 21:49:31,175,6.12,0,1,1,1,0,0,0,True,3
2025-12-01 21:49:31,176,5.73,0,2,1,1,0,0,0,True,4
2025-12-01 21:49:32,177,5.97,0,2,1,1,0,0,0,True,4
2025-12-01 21:49:32,178,5.54,0,3,1,0,0,0,1,True,5
2025-12-01 21:49:32,179,5.16,0,2,1,2,0,0,1,True,6
2025-12-01 21:49:32,180,5.55,0,2,1,2,0,0,1,True,6
2025-12-01 21:49:32,181,5.48,0,2,1,2,0,0,0,True,5
2025-12-01 21:49:33,182,5.23,1,3,1,0,0,0,0,True,5
2025-12-01 21:49:33,183,5.75,0,3,1,1,0,0,1,True,6
2025-12-01 21:49:33,184,5.77,1,3,1,1,0,0,1,True,7
2025-12-01 21:49:33,185,5.11,1,2,1,1,0,0,1,True,6
2025-12-01 21:49:33,186,5.39,1,2,1,1,0,0,1,True,6
2025-12-01 21:49:33,187,5.73,0,0,1,1,0,0,1,True,3
2025-12-01 21:49:34,188,5.44,0,1,2,0,0,0,1,True,4
2025-12-01 21:49:34,189,5.45,1,1,1,1,0,0,1,True,5
2025-12-01 21:49:34,190,5.76,1,1,1,0,0,0,1,True,4
2025-12-01 21:49:34,191,5.48,0,2,1,1,0,0,1,True,5
2025-12-01 21:49:34,192,5.2,0,0,1,1,0,0,1,True,3
2025-12-01 21:49:35,193,5.62,0,0,1,0,0,0,1,True,2
2025-12-01 21:49:35,194,5.57,0,0,1,0,0,0,1,True,2
2025-12-01 21:49:35,195,5.67,0,1,1,1,0,0,1,True,4
2025-12-01 21:49:35,196,6.56,0,0,1,2,0,0,1,True,4
2025-12-01 21:49:35,197,5.89,0,0,0,1,0,0,1,True,2
2025-12-01 21:49:36,198,6.62,0,1,1,0,0,0,1,True,3
