timestamp,frame,fps,person,car,bus,truck,motorcycle,bicycle,emergency_vehicle,total_vehicle_count
2025-12-01 19:50:40,111,7.66,2,0,1,0,0,0,0,3
2025-12-01 19:50:40,112,6.72,0,0,0,1,0,0,0,1
2025-12-01 19:50:40,113,6.48,0,1,0,1,0,0,1,3
2025-12-01 19:50:40,114,7.09,0,2,0,0,0,0,1,3
2025-12-01 19:50:40,115,6.42,0,1,0,0,0,0,1,2
2025-12-01 19:50:40,116,6.73,1,1,1,0,0,0,0,3
2025-12-01 19:50:41,117,7.07,1,0,1,1,0,0,0,3
2025-12-01 19:50:41,118,7.14,1,0,0,0,0,0,1,2
2025-12-01 19:50:41,119,6.69,0,0,0,0,0,0,1,1
2025-12-01 19:50:41,120,6.73,0,0,1,0,0,0,0,1
2025-12-01 19:50:41,121,7.27,0,1,1,2,0,0,0,4
2025-12-01 19:50:41,122,6.91,0,1,1,1,0,0,0,3
2025-12-01 19:50:42,123,7.42,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,124,6.74,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,125,7.35,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,126,7.46,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,127,6.99,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,128,6.88,0,1,0,0,0,0,0,1
2025-12-01 19:50:42,129,6.89,0,0,0,0,0,0,0,0
2025-12-01 19:50:43,130,7.46,0,0,0,0,0,0,0,0
2025-12-01 19:50:43,131,7.14,0,1,0,0,0,0,0,1
2025-12-01 19:50:43,132,7.52,0,1,0,0,0,0,0,1
2025-12-01 19:50:43,133,7.29,0,1,0,0,0,0,0,1
2025-12-01 19:50:43,134,7.94,0,1,0,0,0,0,0,1
2025-12-01 19:50:43,135,6.98,0,1,0,0,0,0,0,1
2025-12-01 19:50:43,136,6.92,1,1,0,0,0,0,0,2
2025-12-01 19:50:44,137,6.45,0,1,0,0,0,0,0,1
2025-12-01 19:50:44,138,7.34,1,12,0,1,0,0,0,14
2025-12-01 19:50:44,139,7.44,0,7,0,1,0,0,0,8
2025-12-01 19:50:44,140,7.51,0,7,0,1,0,0,0,8
2025-12-01 19:50:44,141,5.49,0,5,0,1,0,0,0,6
2025-12-01 19:50:44,142,6.17,0,5,0,1,0,0,0,6
2025-12-01 19:50:45,143,6.46,0,5,0,1,0,0,0,6
2025-12-01 19:50:45,144,6.46,0,6,0,1,0,0,0,7
2025-12-01 19:50:45,145,6.97,0,4,0,1,0,0,0,5
2025-12-01 19:50:45,146,7.67,0,3,0,1,0,0,0,4
2025-12-01 19:50:45,147,7.0,0,3,0,1,0,0,0,4
2025-12-01 19:50:45,148,7.53,0,4,0,1,0,0,0,5
2025-12-01 19:50:46,149,4.82,0,5,0,1,0,0,0,6
2025-12-01 19:50:46,150,5.22,0,5,0,0,0,0,1,6
2025-12-01 19:50:46,151,5.7,0,3,0,1,0,0,0,4
2025-12-01 19:50:46,152,3.79,0,5,0,1,0,0,0,6
2025-12-01 19:50:47,153,2.52,0,4,0,1,0,0,0,5
2025-12-01 19:50:47,154,2.01,0,4,0,1,0,0,0,5
2025-12-01 19:50:48,155,1.97,0,2,0,1,0,0,0,3
2025-12-01 19:50:48,156,1.92,0,1,0,1,0,0,0,2
2025-12-01 19:50:49,157,2.0,1,1,0,1,0,0,0,3
2025-12-01 19:50:49,158,1.92,1,1,0,0,0,0,2,4
2025-12-01 19:50:50,159,2.03,1,1,0,0,0,0,1,3
2025-12-01 19:50:50,160,1.9,0,2,0,0,0,0,1,3
2025-12-01 19:50:51,161,2.07,0,6,0,0,0,0,1,7
2025-12-01 19:50:51,162,2.18,0,0,0,1,0,0,0,1
2025-12-01 19:50:52,163,2.08,0,1,0,1,0,0,0,2
2025-12-01 19:50:53,164,1.25,0,1,0,1,0,0,0,2
2025-12-01 19:50:53,165,1.89,0,7,0,1,0,0,0,8
2025-12-01 19:50:54,166,1.9,0,5,0,1,0,0,0,6
2025-12-01 19:50:54,167,4.4,0,5,0,1,0,0,0,6
2025-12-01 19:50:54,168,6.1,0,7,0,0,0,0,0,7
2025-12-01 19:50:54,169,5.47,1,6,0,1,0,0,0,8
2025-12-01 19:50:54,170,4.76,1,7,0,1,0,0,0,9
2025-12-01 19:50:55,171,5.89,0,3,0,1,0,0,0,4
2025-12-01 19:50:55,172,5.83,0,4,0,1,0,0,0,5
2025-12-01 19:50:55,173,6.52,0,4,0,0,0,0,0,4
2025-12-01 19:50:55,174,6.72,0,4,0,1,0,0,0,5
2025-12-01 19:50:55,175,7.17,0,3,1,1,0,0,0,5
2025-12-01 19:50:55,176,6.96,0,6,1,0,0,0,0,7
2025-12-01 19:50:56,177,4.73,0,6,1,0,0,0,0,7
2025-12-01 19:50:56,178,5.21,0,6,0,0,0,0,0,6
2025-12-01 19:50:56,179,4.49,0,3,0,0,0,0,0,3
2025-12-01 19:50:56,180,5.84,0,5,0,0,0,0,0,5
2025-12-01 19:50:56,181,6.55,0,5,0,0,0,0,0,5
2025-12-01 19:50:57,182,7.01,0,10,0,0,0,0,0,10
2025-12-01 19:50:57,183,6.77,0,10,0,0,0,0,0,10
2025-12-01 19:50:57,184,7.28,0,5,0,0,0,0,0,5
2025-12-01 19:50:57,185,6.85,0,6,0,0,0,0,0,6
2025-12-01 19:50:57,186,7.38,0,6,0,0,0,0,0,6
2025-12-01 19:50:57,187,7.14,0,6,0,0,0,0,0,6
2025-12-01 19:50:58,188,7.79,0,7,0,0,0,0,0,7
2025-12-01 19:50:58,189,6.08,0,5,1,0,0,0,0,6
2025-12-01 19:50:58,190,6.57,0,4,0,0,0,0,0,4
2025-12-01 19:50:58,191,6.98,0,4,0,1,0,0,0,5
2025-12-01 19:50:58,192,7.27,0,7,0,1,0,0,0,8
2025-12-01 19:50:58,193,7.5,0,7,0,2,0,0,0,9
2025-12-01 19:50:58,194,6.79,0,6,1,2,0,0,0,9
2025-12-01 19:50:59,195,7.29,0,4,1,2,0,0,0,7
2025-12-01 19:50:59,196,6.95,0,3,1,1,0,0,0,5
2025-12-01 19:50:59,197,6.99,0,4,0,1,0,0,0,5
2025-12-01 19:50:59,198,6.94,0,2,0,2,0,0,0,4
2025-12-01 19:50:59,199,5.22,0,5,0,1,0,0,0,6
2025-12-01 19:50:59,200,5.05,0,5,0,1,0,0,0,6
2025-12-01 19:51:00,201,4.77,0,7,0,1,0,0,0,8
2025-12-01 19:51:00,202,5.86,1,5,0,1,0,0,0,7
2025-12-01 19:51:00,203,7.24,1,5,0,1,0,0,0,7
2025-12-01 19:51:00,204,7.3,1,4,0,1,0,0,0,6
2025-12-01 19:51:00,205,6.72,0,4,1,0,0,0,0,5
2025-12-01 19:51:01,206,7.37,0,3,1,1,0,0,0,5
2025-12-01 19:51:01,207,7.45,1,4,1,0,0,0,1,7
2025-12-01 19:51:01,208,7.29,6,5,0,2,0,0,1,14
2025-12-01 19:51:01,209,6.83,2,7,2,2,0,0,1,14
2025-12-01 19:51:01,210,6.92,5,11,0,2,0,0,1,19
2025-12-01 19:51:01,211,6.8,1,5,0,2,0,0,0,8
2025-12-01 19:51:01,212,7.34,2,6,0,2,0,0,0,10
2025-12-01 19:51:02,213,7.21,3,6,1,2,0,0,0,12
2025-12-01 19:51:02,214,6.85,0,4,1,1,0,0,0,6
2025-12-01 19:51:02,215,7.44,0,3,1,1,0,0,0,5
2025-12-01 19:51:02,216,7.32,0,8,1,1,0,0,0,10
2025-12-01 19:51:02,217,6.8,0,7,0,3,0,0,0,10
2025-12-01 19:51:02,218,6.78,1,5,0,2,0,0,0,8
2025-12-01 19:51:03,219,6.45,1,7,0,1,0,0,0,9
2025-12-01 19:51:03,220,6.34,0,4,3,1,0,0,0,8
2025-12-01 19:51:03,221,6.52,1,8,0,1,0,0,0,10
2025-12-01 19:51:03,222,7.15,1,6,1,1,0,0,0,9
2025-12-01 19:51:03,223,7.52,1,9,1,0,0,0,0,11
2025-12-01 19:51:03,224,7.37,1,7,2,1,0,0,0,11
2025-12-01 19:51:03,225,7.0,1,5,2,1,0,0,0,9
2025-12-01 19:51:04,226,6.6,1,4,2,1,0,0,0,8
2025-12-01 19:51:04,227,6.44,1,6,2,1,0,0,0,10
2025-12-01 19:51:04,228,6.29,1,6,3,0,0,0,0,10
2025-12-01 19:51:04,229,6.73,1,8,0,1,0,0,0,10
2025-12-01 19:51:04,230,7.18,0,9,0,1,0,0,0,10
2025-12-01 19:51:04,231,7.05,1,9,0,1,0,0,0,11
2025-12-01 19:51:05,232,7.43,1,7,0,1,0,0,0,9
2025-12-01 19:51:05,233,7.26,1,8,0,1,0,0,0,10
2025-12-01 19:51:05,234,6.73,1,7,0,1,0,0,0,9
2025-12-01 19:51:05,235,6.55,1,9,0,1,0,0,0,11
2025-12-01 19:51:05,236,7.44,1,8,0,0,0,0,1,10
2025-12-01 19:51:05,237,8.11,1,7,0,0,0,0,2,10
2025-12-01 19:51:05,238,6.87,1,6,0,1,0,0,1,9
2025-12-01 19:51:06,239,7.48,1,3,0,1,0,0,1,6
2025-12-01 19:51:06,240,6.92,1,2,0,1,0,0,1,5
2025-12-01 19:51:06,241,6.93,1,0,1,0,0,0,1,3
2025-12-01 19:51:06,242,7.25,1,1,1,0,0,0,1,4
2025-12-01 19:51:06,243,7.48,0,0,1,1,0,0,1,3
2025-12-01 19:51:06,244,7.43,0,0,0,0,0,0,1,1
2025-12-01 19:51:07,245,5.74,1,0,0,0,0,0,1,2
2025-12-01 19:51:07,246,7.35,2,0,0,0,0,0,1,3
2025-12-01 19:51:07,247,7.35,2,0,0,0,0,0,1,3
2025-12-01 19:51:07,248,6.98,1,0,0,1,0,0,1,3
2025-12-01 19:51:07,249,6.92,0,0,0,0,0,0,1,1
2025-12-01 19:51:07,250,7.4,0,0,0,0,0,0,1,1
2025-12-01 19:51:07,251,7.36,0,0,0,0,0,0,1,1
2025-12-01 19:51:08,252,7.41,1,0,0,0,0,0,0,1
2025-12-01 19:51:08,253,7.43,1,0,0,0,0,0,0,1
2025-12-01 19:51:08,254,7.08,0,1,1,0,0,0,0,2
2025-12-01 19:51:08,255,6.59,0,6,1,1,0,0,0,8
2025-12-01 19:51:08,256,6.95,0,1,0,1,0,0,0,2
2025-12-01 19:51:08,257,5.0,0,0,0,0,0,0,1,1
2025-12-01 19:51:09,258,5.32,2,1,0,0,0,0,1,4
2025-12-01 19:51:09,259,5.31,1,0,0,2,0,0,1,4
2025-12-01 19:51:09,260,7.32,1,0,0,0,0,0,1,2
2025-12-01 19:51:09,261,7.47,0,0,0,3,0,0,1,4
2025-12-01 19:51:09,262,6.86,0,0,0,1,0,0,1,2
2025-12-01 19:51:09,263,7.47,0,0,0,1,0,0,1,2
2025-12-01 19:51:10,264,7.46,0,0,0,1,0,0,1,2
2025-12-01 19:51:10,265,6.83,1,1,0,0,0,0,1,3
2025-12-01 19:51:10,266,7.34,0,3,0,0,0,0,1,4
2025-12-01 19:51:10,267,6.51,0,0,0,0,0,0,1,1
2025-12-01 19:51:10,268,6.34,1,1,1,0,0,0,1,4
2025-12-01 19:51:10,269,6.47,1,1,1,0,0,0,1,4
2025-12-01 19:51:11,270,6.52,1,2,0,0,0,0,1,4
2025-12-01 19:51:11,271,7.08,1,1,0,1,0,0,0,3
2025-12-01 19:51:11,272,7.06,0,0,0,1,0,0,0,1
2025-12-01 19:51:11,273,7.34,0,0,0,2,0,0,0,2
2025-12-01 19:51:11,274,7.79,0,0,0,1,0,0,1,2
2025-12-01 19:51:11,275,7.77,0,0,0,1,0,0,1,2
2025-12-01 19:51:12,276,6.41,0,5,0,1,0,0,1,7
2025-12-01 19:51:12,277,6.68,0,2,0,0,0,0,1,3
2025-12-01 19:51:12,278,7.0,0,3,0,0,0,0,1,4
2025-12-01 19:51:12,279,6.84,0,1,0,0,0,0,1,2
2025-12-01 19:51:12,280,6.78,1,3,0,0,0,0,1,5
2025-12-01 19:51:12,281,7.2,0,2,0,0,0,0,1,3
2025-12-01 19:51:12,282,7.39,1,2,0,0,0,0,1,4
2025-12-01 19:51:13,283,7.41,0,2,0,2,0,0,1,5
2025-12-01 19:51:13,284,6.89,0,2,0,0,0,0,1,3
2025-12-01 19:51:13,285,6.78,0,2,1,1,0,0,0,4
2025-12-01 19:51:13,286,6.39,0,1,0,1,0,0,0,2
2025-12-01 19:51:13,287,7.16,0,1,0,1,0,0,0,2
2025-12-01 19:51:13,288,4.78,0,2,0,1,0,0,0,3
2025-12-01 19:51:14,289,5.85,0,2,0,1,0,0,0,3
2025-12-01 19:51:14,290,7.51,0,2,0,1,0,0,0,3
2025-12-01 19:51:14,291,6.98,1,2,0,1,0,0,0,4
2025-12-01 19:51:14,292,4.83,1,3,0,1,0,0,0,5
2025-12-01 19:51:14,293,5.15,1,2,0,1,0,0,0,4
2025-12-01 19:51:15,294,5.5,1,2,0,1,0,0,0,4
2025-12-01 19:51:15,295,7.09,1,3,0,1,0,0,0,5
2025-12-01 19:51:15,296,7.44,1,3,0,1,0,0,0,5
2025-12-01 19:51:15,297,7.28,1,3,0,1,0,0,0,5
2025-12-01 19:51:15,298,6.91,1,4,0,1,0,0,0,6
2025-12-01 19:51:15,299,7.2,1,3,0,1,0,0,0,5
2025-12-01 19:51:15,300,6.07,1,3,0,1,0,0,0,5
2025-12-01 19:51:16,301,6.59,0,3,0,1,0,0,0,4
2025-12-01 19:51:16,302,7.34,1,4,0,1,0,0,0,6
2025-12-01 19:51:16,303,7.35,1,4,0,1,0,0,0,6
2025-12-01 19:51:16,304,7.48,0,3,0,1,0,0,0,4
2025-12-01 19:51:16,305,7.39,0,3,0,1,0,0,0,4
2025-12-01 19:51:16,306,7.35,0,2,0,0,0,0,1,3
2025-12-01 19:51:17,307,7.48,0,2,0,2,0,0,0,4
2025-12-01 19:51:17,308,7.28,0,4,0,1,0,0,1,6
2025-12-01 19:51:17,309,7.44,0,4,0,0,0,0,1,5
2025-12-01 19:51:17,310,7.42,0,4,0,1,0,0,1,6
2025-12-01 19:51:17,311,7.28,0,3,0,1,0,0,1,5
2025-12-01 19:51:17,312,6.85,0,3,0,0,0,0,1,4
2025-12-01 19:51:17,313,6.98,0,3,0,0,0,0,1,4
2025-12-01 19:51:18,314,6.46,0,4,0,0,0,0,1,5
2025-12-01 19:51:18,315,7.13,0,4,0,0,0,0,1,5
2025-12-01 19:51:18,316,7.27,0,6,0,0,0,0,1,7
2025-12-01 19:51:18,317,4.53,0,7,0,0,0,0,1,8
2025-12-01 19:51:18,318,5.15,1,6,0,0,0,0,1,8
2025-12-01 19:51:18,319,7.38,0,5,0,0,0,0,1,6
2025-12-01 19:51:19,320,7.41,0,5,0,0,0,0,1,6
2025-12-01 19:51:19,321,7.49,0,5,0,0,0,0,1,6
2025-12-01 19:51:19,322,7.55,0,5,0,0,0,0,1,6
2025-12-01 19:51:19,323,6.94,0,6,0,0,0,0,2,8
2025-12-01 19:51:19,324,6.89,2,4,0,1,0,0,2,9
2025-12-01 19:51:19,325,7.33,1,4,0,1,0,0,1,7
2025-12-01 19:51:20,326,8.04,2,5,0,0,0,0,1,8
2025-12-01 19:51:20,327,6.36,2,7,0,0,0,0,1,10
2025-12-01 19:51:20,328,6.48,3,3,0,0,0,0,1,7
2025-12-01 19:51:20,329,7.4,1,3,0,0,0,0,1,5
2025-12-01 19:51:20,330,7.78,1,5,0,0,0,0,1,7
2025-12-01 19:51:20,331,6.54,1,5,0,0,0,0,1,7
2025-12-01 19:51:21,332,7.39,1,4,0,0,0,0,1,6
2025-12-01 19:51:21,333,6.86,0,5,0,0,0,0,1,6
2025-12-01 19:51:21,334,6.55,0,5,0,0,0,0,1,6
2025-12-01 19:51:21,335,6.84,0,5,0,0,0,0,1,6
2025-12-01 19:51:21,336,6.76,0,2,0,0,0,0,1,3
2025-12-01 19:51:21,337,7.19,0,3,0,0,0,0,1,4
2025-12-01 19:51:21,338,7.54,0,3,0,0,0,0,1,4
2025-12-01 19:51:22,339,7.51,1,3,0,1,0,0,1,6
2025-12-01 19:51:22,340,6.91,0,5,0,0,0,0,1,6
2025-12-01 19:51:22,341,7.6,0,5,0,0,0,0,1,6
2025-12-01 19:51:22,342,3.6,0,5,0,0,0,0,1,6
2025-12-01 19:51:22,343,4.91,0,2,0,0,0,0,1,3
2025-12-01 19:51:23,344,4.96,0,3,0,0,0,0,1,4
2025-12-01 19:51:23,345,5.14,0,4,0,0,0,0,1,5
2025-12-01 19:51:23,346,4.95,1,2,0,0,0,0,1,4
2025-12-01 19:51:23,347,5.25,0,1,0,0,0,0,1,2
2025-12-01 19:51:23,348,7.24,0,0,0,0,0,0,1,1
2025-12-01 19:51:24,349,7.34,0,0,0,0,0,0,1,1
2025-12-01 19:51:24,350,6.94,0,0,0,0,0,0,1,1
2025-12-01 19:51:24,351,7.46,1,0,0,0,0,0,1,2
2025-12-01 19:51:24,352,7.15,1,0,0,0,0,0,1,2
2025-12-01 19:51:24,353,7.44,1,2,0,0,0,0,1,4
2025-12-01 19:51:24,354,7.51,1,2,0,0,0,0,1,4
2025-12-01 19:51:24,355,7.31,1,0,0,0,0,0,1,2
2025-12-01 19:51:25,356,6.82,1,1,0,0,0,0,1,3
2025-12-01 19:51:25,357,6.8,1,1,0,0,0,0,1,3
2025-12-01 19:51:25,358,7.94,1,1,1,1,0,0,0,4
2025-12-01 19:51:25,359,7.39,1,1,1,1,0,0,0,4
2025-12-01 19:51:25,360,7.11,1,0,1,0,0,0,0,2
2025-12-01 19:51:25,361,7.14,1,0,1,1,0,0,0,3
2025-12-01 19:51:25,362,6.85,2,0,1,1,0,0,0,4
2025-12-01 19:51:26,363,8.05,0,0,1,0,0,0,0,1
2025-12-01 19:51:26,364,7.13,1,0,0,0,0,0,1,2
2025-12-01 19:51:26,365,7.38,1,2,0,0,0,0,1,4
2025-12-01 19:51:26,366,7.51,1,1,0,0,0,0,1,3
2025-12-01 19:51:26,367,6.94,0,0,0,0,0,0,1,1
2025-12-01 19:51:26,368,6.88,0,2,0,2,0,0,0,4
2025-12-01 19:51:27,369,6.2,0,4,0,2,0,0,0,6
2025-12-01 19:51:27,370,6.57,0,2,0,2,0,0,0,4
2025-12-01 19:51:27,371,5.05,0,2,1,1,0,0,0,4
2025-12-01 19:51:27,372,5.92,0,2,1,1,0,0,0,4
2025-12-01 19:51:27,373,5.62,0,2,0,1,0,0,0,3
2025-12-01 19:51:27,374,5.6,0,2,0,1,0,0,0,3
2025-12-01 19:51:28,375,5.61,1,2,0,1,0,0,0,4
2025-12-01 19:51:28,376,6.16,0,2,1,0,0,0,0,3
2025-12-01 19:51:28,377,6.16,1,5,1,2,0,0,0,9
2025-12-01 19:51:28,378,5.72,0,4,1,5,0,0,0,10
2025-12-01 19:51:28,379,6.57,0,2,1,0,0,0,0,3
2025-12-01 19:51:29,380,5.84,0,2,1,1,0,0,0,4
2025-12-01 19:51:29,381,2.88,0,2,0,1,0,0,0,3
2025-12-01 19:51:29,382,2.31,0,2,0,0,0,0,0,2
2025-12-01 19:51:30,383,1.98,0,0,0,0,0,0,0,0
2025-12-01 19:51:30,384,1.98,0,1,0,1,0,0,0,2
2025-12-01 19:51:31,385,1.91,0,1,0,0,0,0,1,2
2025-12-01 19:51:31,386,1.88,2,0,0,0,0,0,1,3
2025-12-01 19:51:32,387,1.88,0,0,0,0,0,0,1,1
2025-12-01 19:51:33,388,1.96,0,0,0,0,0,0,1,1
2025-12-01 19:51:33,389,1.97,0,0,0,0,0,0,1,1
2025-12-01 19:51:34,390,2.04,1,0,0,0,0,0,1,2
2025-12-01 19:51:34,391,4.26,1,0,2,0,0,0,0,3
2025-12-01 19:51:34,392,6.61,1,1,1,0,0,0,0,3
2025-12-01 19:51:34,393,6.41,0,2,0,1,0,0,0,3
2025-12-01 19:51:34,394,5.36,0,2,0,1,0,0,0,3
2025-12-01 19:51:34,395,5.3,0,2,0,0,0,0,0,2
2025-12-01 19:51:35,396,4.99,0,1,0,0,0,0,0,1
2025-12-01 19:51:35,397,4.61,0,0,1,0,0,0,0,1
